dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,2.0,capital-gain,9,4,20,0.022698850905605326,88993
Adult Income,2.0,capital-gain,9,4,50,0.0942785358798886,38383
Adult Income,2.0,capital-gain,9,4,100,0.5936075648778901,82237
Adult Income,2.0,age,0,5,10,0.012758343526712955,22957
Adult Income,2.0,age,0,5,20,0.020171422871057207,47998
Adult Income,2.0,age,0,5,50,0.12637553551250558,32684
Adult Income,2.0,age,0,5,100,0.35072358685281685,23237
Adult Income,2.0,capital-gain,9,5,10,0.08410627344486747,89268
Adult Income,2.0,capital-gain,9,5,20,0.061412447329991356,80188
Adult Income,2.0,capital-gain,9,5,50,0.09996221908625195,13965
Adult Income,2.0,capital-gain,9,5,100,0.4132958560883194,92353
Adult Income,2.0,age,0,6,10,0.0024626843685912917,97097
Adult Income,2.0,age,0,6,20,0.008537607353463364,26613
Adult Income,2.0,age,0,6,50,0.09695990523123484,42642
Adult Income,2.0,age,0,6,100,0.3515831545287082,53893
Adult Income,2.0,capital-gain,9,6,10,0.09692086057509354,65709
Adult Income,2.0,capital-gain,9,6,20,0.04330232438471376,44275
Adult Income,2.0,capital-gain,9,6,50,0.14024886033630968,14875
Adult Income,2.0,capital-gain,9,6,100,0.35656624190761044,93101
Adult Income,2.0,age,0,7,10,0.0030933142853262464,69202
Adult Income,2.0,age,0,7,20,0.016221509165542245,4051
Adult Income,2.0,age,0,7,50,0.07084724170304824,81430
Adult Income,2.0,age,0,7,100,0.3513217538640007,73200
Adult Income,2.0,capital-gain,9,7,10,0.07239645788326092,18327
Adult Income,2.0,capital-gain,9,7,20,0.05128432583817601,61437
Adult Income,2.0,capital-gain,9,7,50,0.12415087718899677,50167
Adult Income,2.0,capital-gain,9,7,100,0.49891482471100246,2836
Adult Income,2.0,age,0,8,10,0.00397153481679706,92739
Adult Income,2.0,age,0,8,20,0.011193238766287202,71921
Adult Income,2.0,age,0,8,50,0.15376950077284107,31021
Adult Income,2.0,age,0,8,100,0.4643317945061123,1599
Adult Income,2.0,capital-gain,9,8,10,0.08960479088444094,9127
Adult Income,2.0,capital-gain,9,8,20,0.06145006793390025,75795
Adult Income,2.0,capital-gain,9,8,50,0.11939922016365566,14933
Adult Income,2.0,capital-gain,9,8,100,0.49426128986717016,51275
Adult Income,2.0,age,0,9,10,0.0026329689725300702,89870
Adult Income,2.0,age,0,9,20,0.020713986858467023,92910
Adult Income,2.0,age,0,9,50,0.10871334278480481,26792
Adult Income,2.0,age,0,9,100,0.37105588833886305,6608
Adult Income,2.0,capital-gain,9,9,10,0.09928193646606473,49487
Adult Income,2.0,capital-gain,9,9,20,0.034593178068241595,84131
Adult Income,2.0,capital-gain,9,9,50,0.06388528974511123,62465
Adult Income,2.0,capital-gain,9,9,100,0.6262266873437802,6669
Adult Income,5.0,age,0,0,10,0.0004820475566955512,65017
Adult Income,5.0,age,0,0,20,0.005392060221652127,34430
Adult Income,5.0,age,0,0,50,0.014473369002854095,22621
