dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,10.0,capital-gain,9,7,100,6.703324091514505e-05,52602
Adult Income,10.0,age,0,8,10,0.0001959323467783674,75185
Adult Income,10.0,age,0,8,20,0.00012736588483307627,52343
Adult Income,10.0,age,0,8,50,0.0001673725866555003,30656
Adult Income,10.0,age,0,8,100,0.0008596798639782378,8893
Adult Income,10.0,capital-gain,9,8,10,0.06568323768729206,52536
Adult Income,10.0,capital-gain,9,8,20,0.05985107883259283,98194
Adult Income,10.0,capital-gain,9,8,50,0.003964427232434554,3583
Adult Income,10.0,capital-gain,9,8,100,0.0025086820991707583,57139
Adult Income,10.0,age,0,9,10,0.0001942260232661328,44711
Adult Income,10.0,age,0,9,20,0.00010132352089126109,640
Adult Income,10.0,age,0,9,50,0.0001981052574677691,54356
Adult Income,10.0,age,0,9,100,0.0004014253284409893,77264
Adult Income,10.0,capital-gain,9,9,10,0.07496341331583607,74152
Adult Income,10.0,capital-gain,9,9,20,0.09276274809350034,97826
Adult Income,10.0,capital-gain,9,9,50,0.0053018268186685305,52907
Adult Income,10.0,capital-gain,9,9,100,0.00019533020247562615,58987
Bike Sharing,0.5,hr,2,0,10,1606.0343185541117,96581
Bike Sharing,0.5,hr,2,0,20,5689.150941314053,31968
Bike Sharing,0.5,hr,2,0,50,53170.04376718153,79850
Bike Sharing,0.5,hr,2,0,100,37392.90583821775,18750
Bike Sharing,0.5,hr,2,1,10,1456.9584711787911,36191
Bike Sharing,0.5,hr,2,1,20,3600.4541855121215,67252
Bike Sharing,0.5,hr,2,1,50,7535.297187330928,57961
Bike Sharing,0.5,hr,2,1,100,215778.81816217065,19510
Bike Sharing,0.5,hr,2,2,10,1775.4941257690034,65936
Bike Sharing,0.5,hr,2,2,20,9193.664409751751,57768
Bike Sharing,0.5,hr,2,2,50,16124.168846056638,92046
Bike Sharing,0.5,hr,2,2,100,65059.558522754756,60223
Bike Sharing,0.5,hr,2,3,10,2348.568309645515,88437
Bike Sharing,0.5,hr,2,3,20,2299.882478266266,96242
Bike Sharing,0.5,hr,2,3,50,12996.360212011292,8757
Bike Sharing,0.5,hr,2,3,100,152446.86488427507,7226
Bike Sharing,0.5,hr,2,4,10,2065.3419463563296,50254
Bike Sharing,0.5,hr,2,4,20,4415.560384250177,49997
Bike Sharing,0.5,hr,2,4,50,24053.357041413696,55501
Bike Sharing,0.5,hr,2,4,100,158541.13713190955,74409
Bike Sharing,0.5,hr,2,5,10,1753.6948836354952,31533
Bike Sharing,0.5,hr,2,5,20,7413.541641928655,17722
Bike Sharing,0.5,hr,2,5,50,3839.0931264981764,68011
Bike Sharing,0.5,hr,2,5,100,240298.05600432446,38806
Bike Sharing,0.5,hr,2,6,10,1860.312392754446,92972
Bike Sharing,0.5,hr,2,6,20,4746.834463969413,6289
