dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,5.0,age,0,9,100,0.013759894337471852,12681
Adult Income,5.0,capital-gain,9,9,10,0.0025520663717822707,3695
Adult Income,5.0,capital-gain,9,9,20,0.002510200377719681,86477
Adult Income,5.0,capital-gain,9,9,50,0.0059981187144462385,40784
Adult Income,5.0,capital-gain,9,9,100,0.01135950426721874,5946
Adult Income,10.0,age,0,0,10,0.00016921013597769402,47656
Adult Income,10.0,age,0,0,20,0.00044877902668286594,38077
Adult Income,10.0,age,0,0,50,0.0010475023007647727,43109
Adult Income,10.0,age,0,0,100,0.004938800892266063,42977
Adult Income,10.0,capital-gain,9,0,10,0.002631526727117781,31414
Adult Income,10.0,capital-gain,9,0,20,0.0020157037562009866,48884
Adult Income,10.0,capital-gain,9,0,50,0.0015727620973032637,49153
Adult Income,10.0,capital-gain,9,0,100,0.0052361020084643085,97646
Adult Income,10.0,age,0,1,10,8.34174683641535e-05,69273
Adult Income,10.0,age,0,1,20,0.00030710832379462143,77569
Adult Income,10.0,age,0,1,50,0.0007205353526886514,803
Adult Income,10.0,age,0,1,100,0.006082885663038274,30885
Adult Income,10.0,capital-gain,9,1,10,0.0025479990743067374,98370
Adult Income,10.0,capital-gain,9,1,20,0.0017665291264001184,26983
Adult Income,10.0,capital-gain,9,1,50,0.001230317955565011,50996
Adult Income,10.0,capital-gain,9,1,100,0.005374431448469004,86312
Adult Income,10.0,age,0,2,10,5.504189350151224e-05,63860
Adult Income,10.0,age,0,2,20,0.00017311938915023087,88130
Adult Income,10.0,age,0,2,50,0.0007340040008974841,16439
Adult Income,10.0,age,0,2,100,0.0044384455981644625,51070
Adult Income,10.0,capital-gain,9,2,10,0.0026779310282331785,63560
Adult Income,10.0,capital-gain,9,2,20,0.0018968508447086778,34429
Adult Income,10.0,capital-gain,9,2,50,0.0019376611289548332,57418
Adult Income,10.0,capital-gain,9,2,100,0.005919131089746662,99491
Adult Income,10.0,age,0,3,10,6.245783937394257e-05,73656
Adult Income,10.0,age,0,3,20,0.0002304914734858609,31594
Adult Income,10.0,age,0,3,50,0.0008066855605422148,6394
Adult Income,10.0,age,0,3,100,0.005656231357204595,18271
Adult Income,10.0,capital-gain,9,3,10,0.0025813880763217068,27202
Adult Income,10.0,capital-gain,9,3,20,0.001990281555425565,88009
Adult Income,10.0,capital-gain,9,3,50,0.001824727297842655,27097
Adult Income,10.0,capital-gain,9,3,100,0.0036297932920167347,81233
Adult Income,10.0,age,0,4,10,7.978740121972293e-05,27383
Adult Income,10.0,age,0,4,20,0.00024836467175759334,66788
Adult Income,10.0,age,0,4,50,0.0023480812818068575,52688
Adult Income,10.0,age,0,4,100,0.0036921727969869713,95841
Adult Income,10.0,capital-gain,9,4,10,0.002485902735026649,56639
Adult Income,10.0,capital-gain,9,4,20,0.0018135647853577553,92571
Adult Income,10.0,capital-gain,9,4,50,0.001585302020179767,96198
Adult Income,10.0,capital-gain,9,4,100,0.004032085507164568,74824
Adult Income,10.0,age,0,5,10,8.337444864289431e-05,62837
Adult Income,10.0,age,0,5,20,6.911043037160835e-05,86070
Adult Income,10.0,age,0,5,50,0.0013930301568203652,99645
Adult Income,10.0,age,0,5,100,0.004913848674628586,24714
Adult Income,10.0,capital-gain,9,5,10,0.002691630207138846,56253
Adult Income,10.0,capital-gain,9,5,20,0.001831913961261878,14124
Adult Income,10.0,capital-gain,9,5,50,0.0017890611980208144,10493
Adult Income,10.0,capital-gain,9,5,100,0.005805384566826708,67006
Adult Income,10.0,age,0,6,10,8.940710969914742e-05,4754
Adult Income,10.0,age,0,6,20,0.00012858877736204296,71461
Adult Income,10.0,age,0,6,50,0.0016482077132846022,82087
Adult Income,10.0,age,0,6,100,0.004768518809991649,16705
Adult Income,10.0,capital-gain,9,6,10,0.002525326503551946,68038
Adult Income,10.0,capital-gain,9,6,20,0.0016793719860607424,39555
Adult Income,10.0,capital-gain,9,6,50,0.0018810627030060902,89337
Adult Income,10.0,capital-gain,9,6,100,0.004624252201302019,91025
Adult Income,10.0,age,0,7,10,5.97406235764658e-05,57750
Adult Income,10.0,age,0,7,20,0.00012030756024951757,56140
Adult Income,10.0,age,0,7,50,0.0009981563215773952,71057
Adult Income,10.0,age,0,7,100,0.004005907255762037,57833
Adult Income,10.0,capital-gain,9,7,10,0.0024766801980133824,74586
Adult Income,10.0,capital-gain,9,7,20,0.0020281437945208775,19412
Adult Income,10.0,capital-gain,9,7,50,0.0017068762630904528,78215
Adult Income,10.0,capital-gain,9,7,100,0.004266523355607855,52602
Adult Income,10.0,age,0,8,10,9.370582034952949e-05,75185
Adult Income,10.0,age,0,8,20,8.182118403015766e-05,52343
Adult Income,10.0,age,0,8,50,0.0019829803031956262,30656
Adult Income,10.0,age,0,8,100,0.003779942092348485,8893
Adult Income,10.0,capital-gain,9,8,10,0.0023426367594909896,52536
Adult Income,10.0,capital-gain,9,8,20,0.00177556196856645,98194
Adult Income,10.0,capital-gain,9,8,50,0.0009422868314090718,3583
Adult Income,10.0,capital-gain,9,8,100,0.0052460415004034235,57139
Adult Income,10.0,age,0,9,10,0.00020529418209397742,44711
Adult Income,10.0,age,0,9,20,0.00012197275615619452,640
