dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,5.0,hours-per-week,11,2,20,0.0007786768276229244,72588
Adult Income,5.0,native-country,12,2,20,0.0037698930286516525,27102
Adult Income,5.0,age,0,3,20,0.0012195589041141947,8776
Adult Income,5.0,workclass,1,3,20,9.213403505937664e-05,31824
Adult Income,5.0,education,2,3,20,0.0007440267089338194,39509
Adult Income,5.0,education-num,3,3,20,0.00028103234022269823,97941
Adult Income,5.0,marital-status,4,3,20,0.0011672243300840813,87352
Adult Income,5.0,occupation,5,3,20,0.000665642639996471,23108
Adult Income,5.0,relationship,6,3,20,0.0001860801905014486,47230
Adult Income,5.0,race,7,3,20,0.0001089564740079761,59988
Adult Income,5.0,sex,8,3,20,9.55310044192556e-06,91262
Adult Income,5.0,capital-gain,9,3,20,0.0027383006518706004,13503
Adult Income,5.0,capital-loss,10,3,20,0.0033335624545618565,76591
Adult Income,5.0,hours-per-week,11,3,20,0.0005417755403343767,92524
Adult Income,5.0,native-country,12,3,20,0.0028721719077511206,91532
Adult Income,5.0,age,0,4,20,0.0007560948118332811,27704
Adult Income,5.0,workclass,1,4,20,0.0004144905265476994,12740
Adult Income,5.0,education,2,4,20,0.00013039440042240667,59380
Adult Income,5.0,education-num,3,4,20,0.0006277738865337364,7356
Adult Income,5.0,marital-status,4,4,20,0.001060051842676764,12999
Adult Income,5.0,occupation,5,4,20,4.5651497939509247e-05,7032
Adult Income,5.0,relationship,6,4,20,0.00012842623466344664,21089
Adult Income,5.0,race,7,4,20,5.797852237071566e-05,86885
Adult Income,5.0,sex,8,4,20,1.0862019083510562e-06,67266
Adult Income,5.0,capital-gain,9,4,20,0.0018810536325336552,63406
Adult Income,5.0,capital-loss,10,4,20,0.004050888003740668,98539
Adult Income,5.0,hours-per-week,11,4,20,0.0011083938003013053,49657
Adult Income,5.0,native-country,12,4,20,0.0026796482972460027,3999
Adult Income,5.0,age,0,5,20,0.0007543477470477619,16354
Adult Income,5.0,workclass,1,5,20,5.655736859915554e-05,26029
Adult Income,5.0,education,2,5,20,0.0011123671841834718,67373
Adult Income,5.0,education-num,3,5,20,0.0004892913615394236,35705
Adult Income,5.0,marital-status,4,5,20,0.0011211299482529222,31801
Adult Income,5.0,occupation,5,5,20,7.316503460055557e-05,11218
Adult Income,5.0,relationship,6,5,20,3.224725495252315e-05,71087
Adult Income,5.0,race,7,5,20,0.00016718589226909778,2448
Adult Income,5.0,sex,8,5,20,7.907261286675463e-06,46035
Adult Income,5.0,capital-gain,9,5,20,0.0027756583426127197,74442
Adult Income,5.0,capital-loss,10,5,20,0.002728214258211234,50746
Adult Income,5.0,hours-per-week,11,5,20,0.0007808277820159245,68702
Adult Income,5.0,native-country,12,5,20,0.003233193170031711,78966
Adult Income,5.0,age,0,6,20,0.0002579817265364238,22488
Adult Income,5.0,workclass,1,6,20,0.00020467392002293953,9274
Adult Income,5.0,education,2,6,20,0.000580893170399915,5635
Adult Income,5.0,education-num,3,6,20,0.00036891843500523814,57875
Adult Income,5.0,marital-status,4,6,20,0.0014941149772931402,26403
Adult Income,5.0,occupation,5,6,20,0.00021271704604108145,19723
Adult Income,5.0,relationship,6,6,20,2.0669873619182544e-05,73494
Adult Income,5.0,race,7,6,20,6.278253434234946e-06,80813
Adult Income,5.0,sex,8,6,20,1.2563575652891643e-05,95440
Adult Income,5.0,capital-gain,9,6,20,0.0026511537356510165,48884
Adult Income,5.0,capital-loss,10,6,20,0.004437246538636864,52260
Adult Income,5.0,hours-per-week,11,6,20,0.0004086381660152759,98869
Adult Income,5.0,native-country,12,6,20,0.002366829001130305,50372
Adult Income,5.0,age,0,7,20,0.000961282678259182,18294
Adult Income,5.0,workclass,1,7,20,0.00010476389641249114,25576
Adult Income,5.0,education,2,7,20,0.001028431943310255,96301
Adult Income,5.0,education-num,3,7,20,0.0007603194717470007,4321
Adult Income,5.0,marital-status,4,7,20,0.0009055805602205253,80091
Adult Income,5.0,occupation,5,7,20,0.00012751598556336126,64749
Adult Income,5.0,relationship,6,7,20,1.0798387999767937e-05,48126
Adult Income,5.0,race,7,7,20,3.7012125419346326e-05,83349
Adult Income,5.0,sex,8,7,20,7.072035936224757e-07,81353
Adult Income,5.0,capital-gain,9,7,20,0.0019416628646181041,43999
Adult Income,5.0,capital-loss,10,7,20,0.00311144878661469,60284
Adult Income,5.0,hours-per-week,11,7,20,0.0006694303907482565,76370
Adult Income,5.0,native-country,12,7,20,0.004092655608764532,65512
Adult Income,5.0,age,0,8,20,0.0003550331665113756,48553
Adult Income,5.0,workclass,1,8,20,0.00010184906547485626,91369
Adult Income,5.0,education,2,8,20,0.0005054708961903484,88279
Adult Income,5.0,education-num,3,8,20,0.00043700980992226557,6527
Adult Income,5.0,marital-status,4,8,20,0.0012257131012404236,54710
Adult Income,5.0,occupation,5,8,20,0.0001613004431485394,83498
Adult Income,5.0,relationship,6,8,20,0.00012098126041942023,8443
Adult Income,5.0,race,7,8,20,6.623918589853309e-05,38181
Adult Income,5.0,sex,8,8,20,3.1809343377275025e-05,50869
Adult Income,5.0,capital-gain,9,8,20,0.002408825786722571,32554
Adult Income,5.0,capital-loss,10,8,20,0.00334983266776844,69535
Adult Income,5.0,hours-per-week,11,8,20,0.0008047505680519371,99402
Adult Income,5.0,native-country,12,8,20,0.002789282175718082,36386
Adult Income,5.0,age,0,9,20,0.000953203088250898,78119
Adult Income,5.0,workclass,1,9,20,2.7773045137251968e-05,11715
Adult Income,5.0,education,2,9,20,0.0003601002041592073,48553
Adult Income,5.0,education-num,3,9,20,0.00022831493521758374,535
Adult Income,5.0,marital-status,4,9,20,0.001052456700547423,42262
Adult Income,5.0,occupation,5,9,20,0.0007017745361933751,1402
Adult Income,5.0,relationship,6,9,20,1.264810234057748e-05,87752
Adult Income,5.0,race,7,9,20,3.841377917964806e-05,96938
Adult Income,5.0,sex,8,9,20,1.8835494080877087e-05,8681
Adult Income,5.0,capital-gain,9,9,20,0.002644745426939994,81802
Adult Income,5.0,capital-loss,10,9,20,0.003398095011026459,70841
Adult Income,5.0,hours-per-week,11,9,20,0.00019146812639525402,30078
Adult Income,5.0,native-country,12,9,20,0.0036603827977889397,78915
Adult Income,10.0,age,0,0,20,0.00014410635389706497,96231
Adult Income,10.0,workclass,1,0,20,1.5777138989044515e-05,79919
Adult Income,10.0,education,2,0,20,0.0001501918143191256,69253
Adult Income,10.0,education-num,3,0,20,0.0002439077398193707,32228
Adult Income,10.0,marital-status,4,0,20,0.0009146099078250078,60647
Adult Income,10.0,occupation,5,0,20,0.00016204537338935734,79663
Adult Income,10.0,relationship,6,0,20,1.5035595502701969e-05,71461
Adult Income,10.0,race,7,0,20,4.156316082555754e-05,22532
Adult Income,10.0,sex,8,0,20,8.131794036135239e-07,41201
Adult Income,10.0,capital-gain,9,0,20,0.0018225748728796177,36230
Adult Income,10.0,capital-loss,10,0,20,0.0033609440445031623,69474
Adult Income,10.0,hours-per-week,11,0,20,0.00011456337860745917,41744
Adult Income,10.0,native-country,12,0,20,0.0009694984433459843,41945
Adult Income,10.0,age,0,1,20,0.00020138234417053265,54140
Adult Income,10.0,workclass,1,1,20,1.7144886689676517e-05,57937
Adult Income,10.0,education,2,1,20,0.0004302746593195477,11261
Adult Income,10.0,education-num,3,1,20,0.00017859023530783288,92494
Adult Income,10.0,marital-status,4,1,20,0.0007931140746093208,40694
Adult Income,10.0,occupation,5,1,20,0.00014189436436381586,17546
Adult Income,10.0,relationship,6,1,20,5.685581277601681e-06,30
Adult Income,10.0,race,7,1,20,6.702593399412472e-06,43480
Adult Income,10.0,sex,8,1,20,1.0221764450825496e-06,74438
Adult Income,10.0,capital-gain,9,1,20,0.001859109237617644,29630
Adult Income,10.0,capital-loss,10,1,20,0.0024605778327011015,85187
Adult Income,10.0,hours-per-week,11,1,20,0.00013832950869282077,19961
Adult Income,10.0,native-country,12,1,20,0.0007880601134174175,13893
Adult Income,10.0,age,0,2,20,0.0002470607198254561,39109
Adult Income,10.0,workclass,1,2,20,1.5639108809951565e-05,70378
Adult Income,10.0,education,2,2,20,0.00010183891147218856,29957
Adult Income,10.0,education-num,3,2,20,0.00019407264889009535,82110
Adult Income,10.0,marital-status,4,2,20,0.0009991540902684545,2088
Adult Income,10.0,occupation,5,2,20,0.0001908064354787519,98182
Adult Income,10.0,relationship,6,2,20,1.72958314853734e-05,4713
Adult Income,10.0,race,7,2,20,8.911255127108013e-06,84379
Adult Income,10.0,sex,8,2,20,3.4369609729258706e-07,353
Adult Income,10.0,capital-gain,9,2,20,0.002097618106604274,42410
Adult Income,10.0,capital-loss,10,2,20,0.002495842876142593,30945
Adult Income,10.0,hours-per-week,11,2,20,0.00012030368618100248,97968
Adult Income,10.0,native-country,12,2,20,0.0007980471453833462,65488
Adult Income,10.0,age,0,3,20,0.00017779390831405037,97398
Adult Income,10.0,workclass,1,3,20,1.1809947198044776e-05,41455
Adult Income,10.0,education,2,3,20,0.00010175551529266695,50367
Adult Income,10.0,education-num,3,3,20,6.1380114386801e-05,50227
Adult Income,10.0,marital-status,4,3,20,0.0008573630345360937,75344
Adult Income,10.0,occupation,5,3,20,4.778006221569985e-05,50915
Adult Income,10.0,relationship,6,3,20,3.0349879133016507e-05,91383
Adult Income,10.0,race,7,3,20,1.0711494647224815e-05,19195
Adult Income,10.0,sex,8,3,20,1.2462339594033727e-07,47614
Adult Income,10.0,capital-gain,9,3,20,0.002018355301720791,24675
Adult Income,10.0,capital-loss,10,3,20,0.0028765276423246755,86378
Adult Income,10.0,hours-per-week,11,3,20,0.00021857411018840877,13735
Adult Income,10.0,native-country,12,3,20,0.0005274355056158473,70156
Adult Income,10.0,age,0,4,20,0.00012748047365723726,91185
Adult Income,10.0,workclass,1,4,20,9.166650861557461e-06,29392
Adult Income,10.0,education,2,4,20,0.0001869393553213318,27918
Adult Income,10.0,education-num,3,4,20,4.776407731730721e-05,76765
Adult Income,10.0,marital-status,4,4,20,0.0009517498593460451,59131
Adult Income,10.0,occupation,5,4,20,0.000215502734927771,57068
Adult Income,10.0,relationship,6,4,20,5.465115529620274e-06,88415
Adult Income,10.0,race,7,4,20,2.6847801978055027e-06,9384
Adult Income,10.0,sex,8,4,20,6.44339414144983e-07,27307
Adult Income,10.0,capital-gain,9,4,20,0.001737070806051682,39138
Adult Income,10.0,capital-loss,10,4,20,0.0027393903978487756,91747
Adult Income,10.0,hours-per-week,11,4,20,6.22095114071718e-05,7374
Adult Income,10.0,native-country,12,4,20,0.001374906254879961,45263
Adult Income,10.0,age,0,5,20,0.0004196966168255977,47616
Adult Income,10.0,workclass,1,5,20,3.816211512627563e-05,1451
Adult Income,10.0,education,2,5,20,0.00022845055445886928,42853
Adult Income,10.0,education-num,3,5,20,0.00010523628744873405,64873
Adult Income,10.0,marital-status,4,5,20,0.0010930734151346347,42373
Adult Income,10.0,occupation,5,5,20,0.00042596628664300133,30565
Adult Income,10.0,relationship,6,5,20,3.058642959058449e-05,58630
Adult Income,10.0,race,7,5,20,2.191088256655609e-05,98088
Adult Income,10.0,sex,8,5,20,1.2007563096333764e-07,12269
Adult Income,10.0,capital-gain,9,5,20,0.0017928869563724743,28620
Adult Income,10.0,capital-loss,10,5,20,0.0030301964786287093,93376
Adult Income,10.0,hours-per-week,11,5,20,0.00017804609778643754,29641
Adult Income,10.0,native-country,12,5,20,0.0012005072940238042,68405
Adult Income,10.0,age,0,6,20,0.00025077020664849995,35140
Adult Income,10.0,workclass,1,6,20,3.903403367766051e-05,82378
Adult Income,10.0,education,2,6,20,9.346844237145034e-05,58534
Adult Income,10.0,education-num,3,6,20,8.145621372937698e-05,89680
Adult Income,10.0,marital-status,4,6,20,0.0012740301603065497,63751
Adult Income,10.0,occupation,5,6,20,0.00011696019700170785,58332
Adult Income,10.0,relationship,6,6,20,8.775230016751824e-06,48856
Adult Income,10.0,race,7,6,20,8.388930298661217e-06,4021
Adult Income,10.0,sex,8,6,20,6.596457756418483e-06,12067
Adult Income,10.0,capital-gain,9,6,20,0.0017675812686592843,71148
Adult Income,10.0,capital-loss,10,6,20,0.002656275201963655,63958
Adult Income,10.0,hours-per-week,11,6,20,0.00011678522810586338,56902
Adult Income,10.0,native-country,12,6,20,0.0012161863179448275,11687
Adult Income,10.0,age,0,7,20,0.00010030481976649216,82595
Adult Income,10.0,workclass,1,7,20,7.449793168772308e-06,79618
Adult Income,10.0,education,2,7,20,9.433474782666302e-05,53216
Adult Income,10.0,education-num,3,7,20,0.00012947436613485708,25431
Adult Income,10.0,marital-status,4,7,20,0.0010459568890627362,81324
Adult Income,10.0,occupation,5,7,20,0.00011120331525749727,52172
Adult Income,10.0,relationship,6,7,20,1.5592524866357278e-05,99701
Adult Income,10.0,race,7,7,20,1.4425751734380856e-05,28052
Adult Income,10.0,sex,8,7,20,2.329982696104333e-06,35055
Adult Income,10.0,capital-gain,9,7,20,0.0020407604762832264,80362
Adult Income,10.0,capital-loss,10,7,20,0.0033147887366987605,17102
Adult Income,10.0,hours-per-week,11,7,20,0.00017182378746491477,32187
Adult Income,10.0,native-country,12,7,20,0.0010956740903532818,39167
Adult Income,10.0,age,0,8,20,0.00019279629190905524,72621
Adult Income,10.0,workclass,1,8,20,4.1863039421405195e-05,75304
Adult Income,10.0,education,2,8,20,4.278993397812151e-05,78843
Adult Income,10.0,education-num,3,8,20,0.00014623955231591384,43922
Adult Income,10.0,marital-status,4,8,20,0.0011318902914990061,61537
Adult Income,10.0,occupation,5,8,20,0.00021992741848145971,58838
Adult Income,10.0,relationship,6,8,20,2.8767205814806107e-05,77211
Adult Income,10.0,race,7,8,20,1.5384385222564727e-05,12735
Adult Income,10.0,sex,8,8,20,1.3254532491923228e-06,31814
Adult Income,10.0,capital-gain,9,8,20,0.0022334337536221885,72612
Adult Income,10.0,capital-loss,10,8,20,0.0025637866485027764,20174
Adult Income,10.0,hours-per-week,11,8,20,9.576969755754364e-05,28008
Adult Income,10.0,native-country,12,8,20,0.001109664072278369,97856
Adult Income,10.0,age,0,9,20,0.00031387585189673596,19061
Adult Income,10.0,workclass,1,9,20,3.116187873466085e-05,99806
Adult Income,10.0,education,2,9,20,7.06895258418112e-05,86294
Adult Income,10.0,education-num,3,9,20,0.0002374672844809543,15605
Adult Income,10.0,marital-status,4,9,20,0.001359871745978411,56441
Adult Income,10.0,occupation,5,9,20,8.181698598863829e-05,32373
Adult Income,10.0,relationship,6,9,20,4.0285759886351215e-05,48449
Adult Income,10.0,race,7,9,20,2.0789652605907086e-05,60982
Adult Income,10.0,sex,8,9,20,3.9135882851940147e-07,89882
Adult Income,10.0,capital-gain,9,9,20,0.002042467640840755,93129
Adult Income,10.0,capital-loss,10,9,20,0.002842662574762186,8601
Adult Income,10.0,hours-per-week,11,9,20,0.0001598469129453818,17899
Adult Income,10.0,native-country,12,9,20,0.0017317103729942687,69615
Bike Sharing,0.5,yr,0,0,20,206.57801725490236,20616
Bike Sharing,0.5,mnth,1,0,20,53003.4733779061,32798
Bike Sharing,0.5,hr,2,0,20,57574.52013178473,58546
Bike Sharing,0.5,holiday,3,0,20,1.1884824425602332,17540
Bike Sharing,0.5,weekday,4,0,20,74643.04444347366,99441
Bike Sharing,0.5,workingday,5,0,20,397.38563562825584,67479
Bike Sharing,0.5,weathersit,6,0,20,90704.47051753048,22722
Bike Sharing,0.5,atemp,7,0,20,124647.17454081513,36282
Bike Sharing,0.5,hum,8,0,20,51114.50047263302,64814
Bike Sharing,0.5,windspeed,9,0,20,20938.27042801306,32989
Bike Sharing,0.5,yr,0,1,20,70.31167749200287,62172
Bike Sharing,0.5,mnth,1,1,20,46425.323799725265,94367
Bike Sharing,0.5,hr,2,1,20,157520.5076347953,36545
Bike Sharing,0.5,holiday,3,1,20,3572.381063812496,19929
Bike Sharing,0.5,weekday,4,1,20,44995.000106692074,28576
Bike Sharing,0.5,workingday,5,1,20,1110.7852587819968,51217
Bike Sharing,0.5,weathersit,6,1,20,66444.27140825588,55573
Bike Sharing,0.5,atemp,7,1,20,52707.86045608879,2401
Bike Sharing,0.5,hum,8,1,20,69829.39362022499,64317
Bike Sharing,0.5,windspeed,9,1,20,181934.2690679429,16336
Bike Sharing,0.5,yr,0,2,20,1975.8672235628444,62988
Bike Sharing,0.5,mnth,1,2,20,16814.615362462224,88341
Bike Sharing,0.5,hr,2,2,20,72136.87484175066,19342
Bike Sharing,0.5,holiday,3,2,20,408.10933591167645,78924
Bike Sharing,0.5,weekday,4,2,20,55414.283391328645,3402
Bike Sharing,0.5,workingday,5,2,20,1828.8974424886865,55683
Bike Sharing,0.5,weathersit,6,2,20,54814.62145874894,66703
Bike Sharing,0.5,atemp,7,2,20,37514.286521382666,22245
Bike Sharing,0.5,hum,8,2,20,68318.86986305442,78156
Bike Sharing,0.5,windspeed,9,2,20,92860.15908320186,55774
Bike Sharing,0.5,yr,0,3,20,338.5121042153298,41797
Bike Sharing,0.5,mnth,1,3,20,90317.83924873122,1214
Bike Sharing,0.5,hr,2,3,20,79155.48041190433,13466
Bike Sharing,0.5,holiday,3,3,20,138.20871920529183,71299
Bike Sharing,0.5,weekday,4,3,20,34455.79354069526,40695
Bike Sharing,0.5,workingday,5,3,20,492.2295514124754,71675
Bike Sharing,0.5,weathersit,6,3,20,93340.70548361586,96104
Bike Sharing,0.5,atemp,7,3,20,24287.64175927169,64604
Bike Sharing,0.5,hum,8,3,20,114105.05344594085,74165
Bike Sharing,0.5,windspeed,9,3,20,23395.40777991912,61133
Bike Sharing,0.5,yr,0,4,20,50.49165796929297,30017
Bike Sharing,0.5,mnth,1,4,20,26253.615513277302,7371
Bike Sharing,0.5,hr,2,4,20,109344.72897289296,61312
Bike Sharing,0.5,holiday,3,4,20,972.6688734241366,24640
Bike Sharing,0.5,weekday,4,4,20,44929.81885749616,12093
Bike Sharing,0.5,workingday,5,4,20,3205.8598871784798,57437
Bike Sharing,0.5,weathersit,6,4,20,51139.265452126594,61011
Bike Sharing,0.5,atemp,7,4,20,37157.407695535076,39418
Bike Sharing,0.5,hum,8,4,20,70617.74427875498,62963
Bike Sharing,0.5,windspeed,9,4,20,49544.95536419877,99202
Bike Sharing,0.5,yr,0,5,20,3120.3182197251376,75823
Bike Sharing,0.5,mnth,1,5,20,58236.09320529594,92374
Bike Sharing,0.5,hr,2,5,20,68620.37885752437,6785
Bike Sharing,0.5,holiday,3,5,20,172.42237748779192,15200
Bike Sharing,0.5,weekday,4,5,20,44122.20658829851,35851
Bike Sharing,0.5,workingday,5,5,20,1076.9686679771357,58996
Bike Sharing,0.5,weathersit,6,5,20,71588.78763003882,69551
Bike Sharing,0.5,atemp,7,5,20,48607.71377752313,69621
Bike Sharing,0.5,hum,8,5,20,46476.23153886383,90648
Bike Sharing,0.5,windspeed,9,5,20,82730.57691091279,13654
Bike Sharing,0.5,yr,0,6,20,118.92229839716266,17148
Bike Sharing,0.5,mnth,1,6,20,45562.45052987754,31259
Bike Sharing,0.5,hr,2,6,20,47913.02847927275,16773
Bike Sharing,0.5,holiday,3,6,20,337.12144461004357,71591
Bike Sharing,0.5,weekday,4,6,20,121060.56710636288,41199
Bike Sharing,0.5,workingday,5,6,20,686.4435165982604,90110
Bike Sharing,0.5,weathersit,6,6,20,59295.02985278957,28371
Bike Sharing,0.5,atemp,7,6,20,41067.84334450501,34174
Bike Sharing,0.5,hum,8,6,20,113611.42264658913,29890
Bike Sharing,0.5,windspeed,9,6,20,11852.806967303282,23894
Bike Sharing,0.5,yr,0,7,20,517.3073835662823,84061
Bike Sharing,0.5,mnth,1,7,20,86908.56252694518,82179
Bike Sharing,0.5,hr,2,7,20,42138.60904723767,29571
Bike Sharing,0.5,holiday,3,7,20,1600.2585118421346,58498
Bike Sharing,0.5,weekday,4,7,20,113939.79039808759,87854
Bike Sharing,0.5,workingday,5,7,20,298.4511986895992,47658
Bike Sharing,0.5,weathersit,6,7,20,130373.95661343882,90249
Bike Sharing,0.5,atemp,7,7,20,136352.0894010136,25615
Bike Sharing,0.5,hum,8,7,20,47568.42993358223,22590
Bike Sharing,0.5,windspeed,9,7,20,59015.80571255971,7265
Bike Sharing,0.5,yr,0,8,20,3230.1403404554926,63147
Bike Sharing,0.5,mnth,1,8,20,59755.682098839774,1789
Bike Sharing,0.5,hr,2,8,20,29590.451165274466,17800
Bike Sharing,0.5,holiday,3,8,20,1443.794214461215,57997
Bike Sharing,0.5,weekday,4,8,20,12406.139843602325,44063
Bike Sharing,0.5,workingday,5,8,20,3857.8960218212865,19111
Bike Sharing,0.5,weathersit,6,8,20,78914.27379045688,51266
Bike Sharing,0.5,atemp,7,8,20,106046.87808778178,97553
Bike Sharing,0.5,hum,8,8,20,110701.51923175468,98322
Bike Sharing,0.5,windspeed,9,8,20,99435.39944663926,10747
Bike Sharing,0.5,yr,0,9,20,86.33378981588126,75319
Bike Sharing,0.5,mnth,1,9,20,74425.01214099942,45208
Bike Sharing,0.5,hr,2,9,20,62544.87298011086,46576
Bike Sharing,0.5,holiday,3,9,20,1016.3676417248704,39465
Bike Sharing,0.5,weekday,4,9,20,84824.63332378342,83686
Bike Sharing,0.5,workingday,5,9,20,304.87452922617894,23231
Bike Sharing,0.5,weathersit,6,9,20,49894.82453480345,58467
Bike Sharing,0.5,atemp,7,9,20,91628.51666448977,74875
Bike Sharing,0.5,hum,8,9,20,74918.82701865611,41439
Bike Sharing,0.5,windspeed,9,9,20,61722.51308552202,64370
Bike Sharing,1.0,yr,0,0,20,13.11851000539836,11844
Bike Sharing,1.0,mnth,1,0,20,11883.301791229163,72575
Bike Sharing,1.0,hr,2,0,20,6685.950406091799,30377
Bike Sharing,1.0,holiday,3,0,20,36.351131635737296,8280
Bike Sharing,1.0,weekday,4,0,20,5730.805923538459,29539
Bike Sharing,1.0,workingday,5,0,20,227.34420029367328,35274
Bike Sharing,1.0,weathersit,6,0,20,14178.345724274206,64466
Bike Sharing,1.0,atemp,7,0,20,15840.052366724332,51983
Bike Sharing,1.0,hum,8,0,20,3894.7915763228552,83310
Bike Sharing,1.0,windspeed,9,0,20,11903.014958899696,42672
Bike Sharing,1.0,yr,0,1,20,147.6372692803518,88669
Bike Sharing,1.0,mnth,1,1,20,20617.20577311633,4061
Bike Sharing,1.0,hr,2,1,20,19523.80420960855,32502
Bike Sharing,1.0,holiday,3,1,20,84.79838625664279,19402
Bike Sharing,1.0,weekday,4,1,20,23081.360504899993,38227
Bike Sharing,1.0,workingday,5,1,20,96.54737507352685,94502
Bike Sharing,1.0,weathersit,6,1,20,15182.775443506665,13522
Bike Sharing,1.0,atemp,7,1,20,33926.63421170699,16256
Bike Sharing,1.0,hum,8,1,20,14752.470873550315,40813
Bike Sharing,1.0,windspeed,9,1,20,25138.414576275893,85205
Bike Sharing,1.0,yr,0,2,20,14.157090590066195,812
Bike Sharing,1.0,mnth,1,2,20,19518.073687400094,82213
Bike Sharing,1.0,hr,2,2,20,33856.62722318293,77944
Bike Sharing,1.0,holiday,3,2,20,838.242501926412,39129
Bike Sharing,1.0,weekday,4,2,20,11236.820621970961,4287
Bike Sharing,1.0,workingday,5,2,20,37.25287730388598,46678
Bike Sharing,1.0,weathersit,6,2,20,5899.516733371876,70128
Bike Sharing,1.0,atemp,7,2,20,10721.600400531961,82400
Bike Sharing,1.0,hum,8,2,20,11355.275666402922,15847
Bike Sharing,1.0,windspeed,9,2,20,33041.93536911375,68068
Bike Sharing,1.0,yr,0,3,20,30.51371673729619,55490
Bike Sharing,1.0,mnth,1,3,20,8576.508953889768,83694
Bike Sharing,1.0,hr,2,3,20,23522.149054176316,71022
Bike Sharing,1.0,holiday,3,3,20,204.95173405484599,75759
Bike Sharing,1.0,weekday,4,3,20,27593.655102477598,85493
Bike Sharing,1.0,workingday,5,3,20,250.79729942644155,69127
Bike Sharing,1.0,weathersit,6,3,20,9711.820235661116,39437
Bike Sharing,1.0,atemp,7,3,20,16890.747274192436,91297
Bike Sharing,1.0,hum,8,3,20,10987.77612631854,55677
Bike Sharing,1.0,windspeed,9,3,20,10833.297778896776,82280
Bike Sharing,1.0,yr,0,4,20,1282.2678652033353,10282
Bike Sharing,1.0,mnth,1,4,20,21339.980047219517,17906
Bike Sharing,1.0,hr,2,4,20,8794.684764844826,54725
Bike Sharing,1.0,holiday,3,4,20,318.4927314190891,74822
Bike Sharing,1.0,weekday,4,4,20,15986.699911571071,95097
Bike Sharing,1.0,workingday,5,4,20,27.493843598132496,8668
Bike Sharing,1.0,weathersit,6,4,20,13526.743532742868,86034
Bike Sharing,1.0,atemp,7,4,20,17487.577337181265,42585
Bike Sharing,1.0,hum,8,4,20,9399.944489092117,95024
Bike Sharing,1.0,windspeed,9,4,20,17306.426659579403,39675
Bike Sharing,1.0,yr,0,5,20,122.61666903636326,91936
Bike Sharing,1.0,mnth,1,5,20,13502.722097267431,20216
Bike Sharing,1.0,hr,2,5,20,17344.806299124695,34290
Bike Sharing,1.0,holiday,3,5,20,1382.950854184077,93790
Bike Sharing,1.0,weekday,4,5,20,5557.468167490699,98472
Bike Sharing,1.0,workingday,5,5,20,31.020335738016755,9477
Bike Sharing,1.0,weathersit,6,5,20,17686.097884335766,14546
Bike Sharing,1.0,atemp,7,5,20,10813.535359330535,489
Bike Sharing,1.0,hum,8,5,20,23722.79772543975,93482
Bike Sharing,1.0,windspeed,9,5,20,19366.842909790732,32292
Bike Sharing,1.0,yr,0,6,20,145.28631800918788,53078
Bike Sharing,1.0,mnth,1,6,20,12462.205177754302,99074
Bike Sharing,1.0,hr,2,6,20,6066.461921982378,83887
Bike Sharing,1.0,holiday,3,6,20,18.304176131524983,26469
Bike Sharing,1.0,weekday,4,6,20,17316.535109618373,37339
Bike Sharing,1.0,workingday,5,6,20,86.38038419428167,83069
Bike Sharing,1.0,weathersit,6,6,20,25214.784121163957,49451
Bike Sharing,1.0,atemp,7,6,20,14921.998918631567,17311
Bike Sharing,1.0,hum,8,6,20,15762.79430984949,94131
Bike Sharing,1.0,windspeed,9,6,20,26087.491245498593,58637
Bike Sharing,1.0,yr,0,7,20,359.7625927828808,77659
Bike Sharing,1.0,mnth,1,7,20,9197.552669102892,95840
Bike Sharing,1.0,hr,2,7,20,19957.541707129396,61131
Bike Sharing,1.0,holiday,3,7,20,348.4981970132299,71651
Bike Sharing,1.0,weekday,4,7,20,15036.404240989657,85877
Bike Sharing,1.0,workingday,5,7,20,19.004695930129095,98050
Bike Sharing,1.0,weathersit,6,7,20,15094.974885177375,53677
Bike Sharing,1.0,atemp,7,7,20,23492.33655895049,57455
Bike Sharing,1.0,hum,8,7,20,32312.43578849969,66870
Bike Sharing,1.0,windspeed,9,7,20,14471.706800505874,98333
Bike Sharing,1.0,yr,0,8,20,368.9688501804591,45129
Bike Sharing,1.0,mnth,1,8,20,13189.196529262415,83704
Bike Sharing,1.0,hr,2,8,20,20153.318336031818,27779
Bike Sharing,1.0,holiday,3,8,20,123.79662940032854,77824
Bike Sharing,1.0,weekday,4,8,20,25306.90571920487,11163
Bike Sharing,1.0,workingday,5,8,20,52.04671513812662,88848
Bike Sharing,1.0,weathersit,6,8,20,18107.2226902876,34006
Bike Sharing,1.0,atemp,7,8,20,9700.966737250466,63149
Bike Sharing,1.0,hum,8,8,20,24907.241757480875,14125
Bike Sharing,1.0,windspeed,9,8,20,11054.412592274784,35636
Bike Sharing,1.0,yr,0,9,20,129.36386355830248,9586
Bike Sharing,1.0,mnth,1,9,20,11111.371586504025,52828
Bike Sharing,1.0,hr,2,9,20,5470.54453192762,98681
Bike Sharing,1.0,holiday,3,9,20,703.4178014764832,22650
Bike Sharing,1.0,weekday,4,9,20,17732.22246936374,26889
Bike Sharing,1.0,workingday,5,9,20,47.14818273657053,77754
Bike Sharing,1.0,weathersit,6,9,20,45458.571250766865,18853
