dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,1.0,relationship,6,7,20,1.575934992422419e-06,1599
Adult Income,1.0,race,7,7,20,1.2530514037163804e-05,9127
Adult Income,1.0,sex,8,7,20,6.272680998742905e-08,75795
Adult Income,1.0,capital-gain,9,7,20,0.09243128975382019,14933
Adult Income,1.0,capital-loss,10,7,20,0.00967882828767318,51275
Adult Income,1.0,hours-per-week,11,7,20,5.68355464974234e-05,89870
Adult Income,1.0,native-country,12,7,20,0.4769612790621275,92910
Adult Income,1.0,age,0,8,20,0.00021697408295972415,26792
Adult Income,1.0,workclass,1,8,20,5.970974832071149e-06,6608
Adult Income,1.0,education,2,8,20,7.868335660973059e-05,49487
Adult Income,1.0,education-num,3,8,20,8.099102698918129e-05,84131
Adult Income,1.0,marital-status,4,8,20,7.700717366611822e-06,62465
Adult Income,1.0,occupation,5,8,20,4.651064338271066e-05,6669
Adult Income,1.0,relationship,6,8,20,7.229288935476086e-06,65017
Adult Income,1.0,race,7,8,20,0.00018270453746349749,34430
Adult Income,1.0,sex,8,8,20,2.3874666278118297e-07,22621
Adult Income,1.0,capital-gain,9,8,20,0.0841579516196088,43029
Adult Income,1.0,capital-loss,10,8,20,0.008553660597396876,87329
Adult Income,1.0,hours-per-week,11,8,20,0.0004261598712019301,96606
Adult Income,1.0,native-country,12,8,20,0.2049880724663917,14105
Adult Income,1.0,age,0,9,20,9.488823550445931e-05,56223
Adult Income,1.0,workclass,1,9,20,6.283841531060581e-06,76149
Adult Income,1.0,education,2,9,20,0.0001707994502119674,25886
Adult Income,1.0,education-num,3,9,20,6.0668476555154736e-05,27265
Adult Income,1.0,marital-status,4,9,20,1.663609254709301e-06,24167
Adult Income,1.0,occupation,5,9,20,3.645762112812319e-05,20961
Adult Income,1.0,relationship,6,9,20,9.050252024099113e-07,88811
Adult Income,1.0,race,7,9,20,5.322929661438203e-06,21862
Adult Income,1.0,sex,8,9,20,1.0083219328227282e-08,22586
Adult Income,1.0,capital-gain,9,9,20,0.08198312054128562,12544
Adult Income,1.0,capital-loss,10,9,20,0.009409458793745584,12455
Adult Income,1.0,hours-per-week,11,9,20,0.00011967200397853381,77846
Adult Income,1.0,native-country,12,9,20,0.13786172521004827,28833
Adult Income,2.0,age,0,0,20,9.171294651865372e-05,80197
Adult Income,2.0,workclass,1,0,20,2.8596968825232073e-07,58612
Adult Income,2.0,education,2,0,20,9.89161677384604e-06,85840
Adult Income,2.0,education-num,3,0,20,6.668249178703026e-05,55409
Adult Income,2.0,marital-status,4,0,20,7.334487252013143e-07,76416
Adult Income,2.0,occupation,5,0,20,3.0439266355871763e-06,80971
Adult Income,2.0,relationship,6,0,20,6.4963508063914e-07,6103
Adult Income,2.0,race,7,0,20,1.469941583650544e-06,56047
Adult Income,2.0,sex,8,0,20,1.9386145949832507e-10,45465
Adult Income,2.0,capital-gain,9,0,20,0.06503834821826804,28842
Adult Income,2.0,capital-loss,10,0,20,0.004598893064411277,45244
Adult Income,2.0,hours-per-week,11,0,20,0.00017489856159741567,41289
Adult Income,2.0,native-country,12,0,20,0.5678332033453856,49182
Adult Income,2.0,age,0,1,20,8.396665444305251e-05,81812
Adult Income,2.0,workclass,1,1,20,1.8477767244135392e-06,82549
Adult Income,2.0,education,2,1,20,5.3841052337601424e-05,62650
Adult Income,2.0,education-num,3,1,20,0.0001023384716703166,71028
Adult Income,2.0,marital-status,4,1,20,1.492861314593356e-06,95907
Adult Income,2.0,occupation,5,1,20,2.5340326547316907e-06,63690
Adult Income,2.0,relationship,6,1,20,3.238723353155163e-07,36940
Adult Income,2.0,race,7,1,20,5.918723677152115e-07,8208
Adult Income,2.0,sex,8,1,20,3.7476185639800213e-10,55261
Adult Income,2.0,capital-gain,9,1,20,0.08794304851555067,23146
Adult Income,2.0,capital-loss,10,1,20,0.008773813851354334,59392
Adult Income,2.0,hours-per-week,11,1,20,3.180324631334033e-05,2570
Adult Income,2.0,native-country,12,1,20,0.24504250208138506,84829
Adult Income,2.0,age,0,2,20,0.00010658792128243874,94456
Adult Income,2.0,workclass,1,2,20,1.8286181604637104e-07,14547
Adult Income,2.0,education,2,2,20,4.114573779234948e-05,81915
Adult Income,2.0,education-num,3,2,20,3.9750742037171757e-05,40651
Adult Income,2.0,marital-status,4,2,20,3.398740569551764e-07,4168
Adult Income,2.0,occupation,5,2,20,5.478249891653584e-06,90995
Adult Income,2.0,relationship,6,2,20,8.67892183685587e-07,94091
Adult Income,2.0,race,7,2,20,3.11266740991846e-06,4306
Adult Income,2.0,sex,8,2,20,1.3037235015608574e-08,59336
Adult Income,2.0,capital-gain,9,2,20,0.08287611372345745,82270
Adult Income,2.0,capital-loss,10,2,20,0.008049666468061628,78985
Adult Income,2.0,hours-per-week,11,2,20,3.288724651324781e-05,41538
Adult Income,2.0,native-country,12,2,20,0.140144507807842,85991
Adult Income,2.0,age,0,3,20,0.00012138844154019918,82980
Adult Income,2.0,workclass,1,3,20,1.1260040922925437e-06,11336
Adult Income,2.0,education,2,3,20,2.3599108126712745e-05,995
Adult Income,2.0,education-num,3,3,20,5.3743742386138204e-05,10222
Adult Income,2.0,marital-status,4,3,20,8.910338910476912e-06,36504
Adult Income,2.0,occupation,5,3,20,4.915136826124035e-05,10968
Adult Income,2.0,relationship,6,3,20,3.988440783000453e-07,7863
Adult Income,2.0,race,7,3,20,1.3776259971616305e-05,25875
Adult Income,2.0,sex,8,3,20,2.752814892375398e-09,65261
Adult Income,2.0,capital-gain,9,3,20,0.07651682103215662,52417
Adult Income,2.0,capital-loss,10,3,20,0.002585823700167631,27384
Adult Income,2.0,hours-per-week,11,3,20,0.00012157543572005506,95046
Adult Income,2.0,native-country,12,3,20,0.06617523335721665,70265
Adult Income,2.0,age,0,4,20,0.00017949171339998182,63441
Adult Income,2.0,workclass,1,4,20,4.550804526671286e-07,94380
Adult Income,2.0,education,2,4,20,3.431795248997867e-06,78554
Adult Income,2.0,education-num,3,4,20,4.545365990294103e-05,12681
Adult Income,2.0,marital-status,4,4,20,3.808781915443552e-05,3695
Adult Income,2.0,occupation,5,4,20,8.731487299761085e-07,86477
Adult Income,2.0,relationship,6,4,20,5.601296956616502e-09,40784
Adult Income,2.0,race,7,4,20,6.042618204647254e-06,5946
Adult Income,2.0,sex,8,4,20,2.516905567586434e-09,47656
Adult Income,2.0,capital-gain,9,4,20,0.043233883019185404,38077
Adult Income,2.0,capital-loss,10,4,20,0.003503840883375531,43109
Adult Income,2.0,hours-per-week,11,4,20,7.052244266310145e-05,42977
Adult Income,2.0,native-country,12,4,20,0.023965547051554802,31414
Adult Income,2.0,age,0,5,20,0.00010721501241714581,48884
Adult Income,2.0,workclass,1,5,20,4.1841960654383137e-07,49153
Adult Income,2.0,education,2,5,20,1.3540386262627727e-05,97646
Adult Income,2.0,education-num,3,5,20,3.096027542109835e-05,69273
