dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,2.0,native-country,12,9,20,4.248891687765386e-07,98194
Adult Income,5.0,age,0,0,20,3.568493732565145e-05,3583
Adult Income,5.0,workclass,1,0,20,8.870725783024433e-09,57139
Adult Income,5.0,education,2,0,20,3.57645449657532e-08,44711
Adult Income,5.0,education-num,3,0,20,0.00020637964417631122,640
Adult Income,5.0,marital-status,4,0,20,5.453336260085869e-09,54356
Adult Income,5.0,occupation,5,0,20,4.820935009685164e-08,77264
Adult Income,5.0,relationship,6,0,20,1.961432256166461e-09,74152
Adult Income,5.0,race,7,0,20,1.618768260123946e-09,97826
Adult Income,5.0,sex,8,0,20,4.3070742889645635e-12,52907
Adult Income,5.0,capital-gain,9,0,20,0.002253537479145857,58987
Adult Income,5.0,capital-loss,10,0,20,0.0006952716882579717,96581
Adult Income,5.0,hours-per-week,11,0,20,1.340599395567079e-05,31968
Adult Income,5.0,native-country,12,0,20,1.631997957664505e-07,79850
Adult Income,5.0,age,0,1,20,3.614233189241274e-05,18750
