dataset,epsilon,feature,feature_index,repetition,resolution,mse,seed
Adult Income,10.0,capital-gain,9,1,100,0.0003039119333635226,86312
Adult Income,10.0,age,0,2,10,7.966026710932959e-05,63860
Adult Income,10.0,age,0,2,20,3.5468785144432345e-05,88130
Adult Income,10.0,age,0,2,50,1.6955146518835482e-05,16439
Adult Income,10.0,age,0,2,100,1.633257068685008e-05,51070
Adult Income,10.0,capital-gain,9,2,10,0.0022825022038781176,63560
Adult Income,10.0,capital-gain,9,2,20,0.002249979180837415,34429
Adult Income,10.0,capital-gain,9,2,50,0.000220681564509145,57418
Adult Income,10.0,capital-gain,9,2,100,0.00030115205671956135,99491
Adult Income,10.0,age,0,3,10,7.910594665903597e-05,73656
Adult Income,10.0,age,0,3,20,3.597485673582964e-05,31594
Adult Income,10.0,age,0,3,50,1.7835431080900432e-05,6394
Adult Income,10.0,age,0,3,100,1.528363428582241e-05,18271
Adult Income,10.0,capital-gain,9,3,10,0.002282022042151781,27202
Adult Income,10.0,capital-gain,9,3,20,0.002253344908652686,88009
Adult Income,10.0,capital-gain,9,3,50,0.0002203033159494069,27097
Adult Income,10.0,capital-gain,9,3,100,0.00030280980554093096,81233
Adult Income,10.0,age,0,4,10,7.865282701559094e-05,27383
Adult Income,10.0,age,0,4,20,3.589137706926234e-05,66788
Adult Income,10.0,age,0,4,50,1.6110305832324814e-05,52688
Adult Income,10.0,age,0,4,100,1.5136014162185293e-05,95841
Adult Income,10.0,capital-gain,9,4,10,0.0022816142797012036,56639
Adult Income,10.0,capital-gain,9,4,20,0.0022516459149228025,92571
Adult Income,10.0,capital-gain,9,4,50,0.00022164715190381017,96198
Adult Income,10.0,capital-gain,9,4,100,0.0003026365238345216,74824
Adult Income,10.0,age,0,5,10,7.864962903800929e-05,62837
Adult Income,10.0,age,0,5,20,3.510373071612721e-05,86070
Adult Income,10.0,age,0,5,50,1.8331607197605822e-05,99645
Adult Income,10.0,age,0,5,100,1.6423779446606212e-05,24714
Adult Income,10.0,capital-gain,9,5,10,0.002281208339602632,56253
Adult Income,10.0,capital-gain,9,5,20,0.0022526688953575422,14124
Adult Income,10.0,capital-gain,9,5,50,0.00022089207836660705,10493
Adult Income,10.0,capital-gain,9,5,100,0.000304239114429089,67006
Adult Income,10.0,age,0,6,10,7.888465631611192e-05,4754
Adult Income,10.0,age,0,6,20,3.566813426969099e-05,71461
Adult Income,10.0,age,0,6,50,1.740879736683079e-05,82087
Adult Income,10.0,age,0,6,100,1.635111553520497e-05,16705
Adult Income,10.0,capital-gain,9,6,10,0.002281435694692113,68038
Adult Income,10.0,capital-gain,9,6,20,0.0022529679498781542,39555
Adult Income,10.0,capital-gain,9,6,50,0.00022053218015326273,89337
Adult Income,10.0,capital-gain,9,6,100,0.0003069785382620204,91025
Adult Income,10.0,age,0,7,10,7.860345234084545e-05,57750
Adult Income,10.0,age,0,7,20,3.505154675345647e-05,56140
Adult Income,10.0,age,0,7,50,1.81034858548628e-05,71057
Adult Income,10.0,age,0,7,100,1.5766012487234033e-05,57833
Adult Income,10.0,capital-gain,9,7,10,0.002280234806111413,74586
Adult Income,10.0,capital-gain,9,7,20,0.0022529021410636558,19412
Adult Income,10.0,capital-gain,9,7,50,0.00022066028637400683,78215
Adult Income,10.0,capital-gain,9,7,100,0.000301800609545615,52602
Adult Income,10.0,age,0,8,10,7.889970299686973e-05,75185
Adult Income,10.0,age,0,8,20,3.559053129912985e-05,52343
Adult Income,10.0,age,0,8,50,1.7352033094992437e-05,30656
Adult Income,10.0,age,0,8,100,1.5088524394152501e-05,8893
Adult Income,10.0,capital-gain,9,8,10,0.0022816066287093236,52536
Adult Income,10.0,capital-gain,9,8,20,0.002255722567029643,98194
Adult Income,10.0,capital-gain,9,8,50,0.00022004085626224127,3583
Adult Income,10.0,capital-gain,9,8,100,0.0003040188558932779,57139
Adult Income,10.0,age,0,9,10,7.909822601571948e-05,44711
Adult Income,10.0,age,0,9,20,3.529917206808414e-05,640
Adult Income,10.0,age,0,9,50,1.7795138463329074e-05,54356
Adult Income,10.0,age,0,9,100,1.5732399302451507e-05,77264
Adult Income,10.0,capital-gain,9,9,10,0.002280760892149822,74152
Adult Income,10.0,capital-gain,9,9,20,0.002252479447250011,97826
Adult Income,10.0,capital-gain,9,9,50,0.00022208492410078078,52907
Adult Income,10.0,capital-gain,9,9,100,0.0002999618810775594,58987
Bike Sharing,0.5,hr,2,0,10,259.97257600198236,96581
Bike Sharing,0.5,hr,2,0,20,67.42250760045066,31968
Bike Sharing,0.5,hr,2,0,50,150.0644534440185,79850
Bike Sharing,0.5,hr,2,0,100,569.9480115399674,18750
Bike Sharing,0.5,hr,2,1,10,210.363398151089,36191
Bike Sharing,0.5,hr,2,1,20,82.6601909838779,67252
Bike Sharing,0.5,hr,2,1,50,511.33091743208786,57961
Bike Sharing,0.5,hr,2,1,100,857.6057019925522,19510
Bike Sharing,0.5,hr,2,2,10,229.38494074072543,65936
Bike Sharing,0.5,hr,2,2,20,101.98253837673548,57768
Bike Sharing,0.5,hr,2,2,50,419.5067433897141,92046
Bike Sharing,0.5,hr,2,2,100,940.8396516998249,60223
Bike Sharing,0.5,hr,2,3,10,215.4766800990465,88437
Bike Sharing,0.5,hr,2,3,20,52.0576359870047,96242
